id,name,popularity,duration_ms,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
5zdK40SKcGpa9rLGku7amI,Away Out On the Mountain,0,197800,['Jimmie Rodgers'],['0Y0ZlznP6vzTS1qAm5dvTN'],1927,0.67,0.652,2.0,-4.545,1.0,0.0266,0.957,0.0,0.0919,0.644,142.578,4
5zq83M4an3yJ4tJV5pPmMb,"Viens, je sais un pays",0,182093,"['Edouard Bervily', 'Lucy Perelli', 'Orchestre Edouard Bervily']","['7dZheI6VrfkqBpKkZ9wTcq', '4LPGhFUbRKcT9IpCBh1MIk', '7re6diysGHUSe5hXaTA3Pw']",1927,0.363,0.167,3.0,-13.533,1.0,0.0417,0.993,1.76e-06,0.307,0.201,111.967,3
5zvfKSivgoQ0zclIJvCqTG,Carmen : Acte III - Quant au douanier (Ensemble),0,177800,"['Orchestre Piero Coppola', 'Lucy Perelli', 'Louis Morturier', 'Albert Cornellier', 'Louis Musy', 'Paul Payen', 'José De Trévi', 'Marinette Fenoyer', 'Piero Coppola', 'Yvonne Brothier', 'Henriette Lebard', 'Emile Rousseau']","['37dgRh2i6zUNeHjMLCQSw9', '4LPGhFUbRKcT9IpCBh1MIk', '0P6yJRITATTdLgvoyr8qkk', '7y4bOMFV7XTVldXWGMuX1d', '4ERv9hBlW3FZK0GBiNv3xG', '13Nh3Z9KsM2PKBLjkB9Lna', '5G1phnkTJ23NJfLcjTKD4d', '0JqtSvDsiqJEtSAOn49vVu', '799pvxQvUKEev7KTJlftDB', '5vLIUoiN4ndwOMB6suHSNu', '0bOM84YGhFQjW4FE95Mzz5', '6bMhLPf65OJ2uo1cpSGtaP']",1927,0.476,0.0961,6.0,-17.696,1.0,0.112,0.994,0.0885,0.133,0.241,129.857,4
606zyWLRpeWAHqBnIxevR6,Te Fuiste Hermano - Instrumental (Remasterizado),0,180933,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],20-08-1927,0.722,0.291,10.0,-13.106,0.0,0.204,0.99,0.293,0.131,0.708,119.07,4
607oOib6vyGfSrUkkSUezQ,El Triunfo - Instrumental (Remasterizado),0,168853,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],16-08-1927,0.815,0.145,9.0,-22.993,1.0,0.141,0.991,0.558,0.112,0.797,118.675,4
60Ofe8AgiJjJWYZ6LnJPMv,Chapter 128.2 & Chapter 129.1 - Sprawy Sherlocka Holmesa,0,128887,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],29-07-1927,0.691,0.277,1.0,-18.598,1.0,0.956,0.917,0.0,0.169,0.61,139.513,5
60R6cpdqN9lxiF17JiFKqf,Chapter 151.2 & Chapter 152.1 - Sprawy Sherlocka Holmesa,0,158637,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],29-07-1927,0.713,0.253,9.0,-19.679,1.0,0.939,0.824,0.0,0.22,0.776,126.736,1
619Gt0lZZeWclqmjDrlkP9,Capítulo 2.5 - Corto Viaje a Casa,0,151300,['F. Scott Fitzgerald'],['3Wu578yOx9NBcT5irSUhj1'],01-06-1927,0.705,0.205,2.0,-18.443,1.0,0.924,0.549,0.0,0.258,0.827,106.299,4
61Kr7Dz2dWsFUimJsPTQer,My Blue Eyed Jane,0,166773,['Jimmie Rodgers'],['0Y0ZlznP6vzTS1qAm5dvTN'],1927,0.721,0.613,2.0,-3.057,1.0,0.0508,0.938,6.78e-06,0.0479,0.889,128.853,4
61OhZ64GTWjM2PWv1fQv3B,Que Pare el Baile - Remasterizado,0,187013,"['Francisco Canaro', 'Agustín Irusta']","['2maQMqxNnlRrBrS1oAsrX9', '1QzkpIrrMhBwTa1eb7o9XD']",23-08-1927,0.744,0.363,2.0,-17.722,0.0,0.0528,0.988,0.0,0.144,0.783,116.138,4
61at4vW4eFEMdksOyQD156,"Ticket Agent, Ease Your Window Down",0,198720,['Bessie Smith'],['5ESobCkc6JI4tIMxQttqeg'],1927,0.591,0.0556,10.0,-13.097,0.0,0.0478,0.996,1.99e-05,0.238,0.372,129.855,1
62GniZBYihmI9AhdcXWTMe,Chapter 144.2 & Chapter 145.1 - Dolina strachu,0,125676,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],26-08-1927,0.705,0.354,1.0,-17.586,1.0,0.93,0.847,0.0,0.348,0.821,84.07,4
62iVyMDDUGsG1Y8hfHvFEX,I Got An Uncle In Harlem - Live,1,189560,['Hot Lips Page & His Orchestra'],['16OYWuCYrR62SBD6uNnKXn'],1927,0.549,0.206,2.0,-13.461,0.0,0.0734,0.864,0.0,0.163,0.657,77.832,4
63Vu4tdlr8t2GEuuHHFcB1,Caña Hueca - Instrumental (Remasterizado),0,169187,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],20-08-1927,0.905,0.263,9.0,-14.633,0.0,0.156,0.994,0.94,0.111,0.826,116.464,4
64nA8Xiu8dgi2LnDTkrRao,Chapter 246.2 & Chapter 247.1 - Sprawy Sherlocka Holmesa,0,156183,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],29-07-1927,0.697,0.25,1.0,-19.213,1.0,0.958,0.857,0.0,0.187,0.67,84.407,3
656ti9l2f99WanQS9cohaB,Los Distinguidos - Instrumental (Remasterizado),0,170307,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],11-09-1927,0.798,0.204,9.0,-22.105,1.0,0.0594,0.995,0.906,0.11,0.573,114.893,4
65eKo92ezg68YlJVOOqKSf,Triste Pasado - Remasterizado,0,154893,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],14-05-1927,0.539,0.165,9.0,-18.598,0.0,0.0655,0.994,0.0201,0.117,0.614,93.494,4
65nWLObU0ZFoIb4VII3TmN,Surdate,2,156333,['Tito Schipa'],['3OJid9CjABtxcDoW5yQB0L'],1927,0.426,0.153,10.0,-17.442,1.0,0.0476,0.971,2.01e-06,0.354,0.504,87.528,3
65zRxrZUoOmxCNdTUOvdCd,Chapter 205.2 & Chapter 206.1 - Sprawy Sherlocka Holmesa,0,128648,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],29-07-1927,0.703,0.283,5.0,-18.276,0.0,0.939,0.851,0.0,0.186,0.831,135.046,4
66HYqBxfcoYGEDSGFGZTgL,De Mi Tierra - Remasterizado,0,156693,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],14-05-1927,0.659,0.314,8.0,-17.893,1.0,0.0545,0.982,0.00293,0.147,0.393,113.794,3
66VtoWkHjm0GICsQqQSaFA,Chapter 189.2 & Chapter 190.1 - Sprawy Sherlocka Holmesa,0,149147,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],29-07-1927,0.719,0.214,1.0,-19.198,1.0,0.947,0.891,0.0,0.218,0.759,119.15,3
672MFAo5PMPpq3oGlQIXiY,Robbie Doby Boogie,0,136907,['Brownie McGhee'],['3qXzj7WzBV3kwy1yEV1RcC'],1927,0.771,0.552,1.0,-4.727,1.0,0.185,0.769,7.07e-06,0.169,0.962,82.892,4
67fC22Frr72jZBBM999KJB,Noches De Amor - Instrumental (Remasterizado),0,160707,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],05-09-1927,0.61,0.299,2.0,-7.537,0.0,0.0332,0.99,0.0625,0.402,0.679,85.636,4
67lbv9E8Rv45kP0COuBEgd,Chapter 206.2 & Chapter 207.1 - Sprawy Sherlocka Holmesa,0,140331,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],29-07-1927,0.721,0.288,1.0,-17.507,1.0,0.91,0.858,0.0,0.329,0.628,118.134,1
67nibhLF2OPYNk5zsYGnqO,Capítulo 2.11 - Corto Viaje a Casa,0,148500,['F. Scott Fitzgerald'],['3Wu578yOx9NBcT5irSUhj1'],01-06-1927,0.678,0.208,1.0,-18.928,1.0,0.892,0.641,0.0,0.144,0.817,148.806,4
67ulfy7DeiVtuWiXS1u4VL,Perdonala Corazón - Instrumental (Remasterizado),0,165320,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],17-09-1927,0.742,0.0918,1.0,-17.708,1.0,0.238,0.992,0.946,0.104,0.737,117.229,4
67vDyAzNNZnWoiI1oBaXwW,Julián Navarro - Remasterizado,0,132040,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],14-05-1927,0.633,0.0969,6.0,-21.793,1.0,0.166,0.996,0.244,0.14,0.657,136.974,4
69ClSqaHKtnZKp207KQkEr,Frisco Whistle Blue,0,180791,['Ed Bell'],['5E9cD4KO1vPaT66cgXktHf'],09-01-1927,0.56,0.02,5.0,-16.265,1.0,0.0676,0.993,6.62e-06,0.156,0.525,129.064,4
6ACZKr80mA11787imkDIsO,Chapter 125.2 & Chapter 126 & Chapter 127.1 - Sprawy Sherlocka Holmesa,0,166558,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],29-07-1927,0.729,0.224,1.0,-18.218,1.0,0.957,0.921,0.0,0.162,0.761,79.241,4
6ANOPtGeoDm2yqnmZlOVlH,Chapter 44.2 & Chapter 45.1 - Sprawy Sherlocka Holmesa,0,143484,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],29-07-1927,0.708,0.296,1.0,-19.595,1.0,0.952,0.894,9.2e-06,0.218,0.788,67.528,3
6AXj7POifQBozcq0LBOnZE,Chapter 15.2 & Chapter 16 & Chapter 17.1 - Sprawy Sherlocka Holmesa,0,147952,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],29-07-1927,0.678,0.28,1.0,-17.995,1.0,0.952,0.845,2.14e-06,0.244,0.709,98.095,1
6AlQy4bv2Vi17E27cp7FwM,Centinela Alerta! - Remasterizado,0,179000,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],16-08-1927,0.83,0.176,8.0,-10.646,1.0,0.0857,0.995,0.234,0.113,0.586,119.824,4
6BesuKvjjcW9RXNscu1eXV,Chapter 179.2 & Chapter 180.1 - Sprawy Sherlocka Holmesa,0,143001,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],29-07-1927,0.718,0.27,11.0,-18.87,0.0,0.929,0.878,0.0,0.141,0.74,115.087,3
6CGfPgcaQ3tQpJ4x0THcJu,Chapter 41.2 & Chapter 42.1 - Sprawy Sherlocka Holmesa,0,134354,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],29-07-1927,0.697,0.263,1.0,-20.108,1.0,0.95,0.818,2.31e-06,0.2,0.808,105.574,3
6CR8wQUEzszJl64k36bujV,Pebeta Canyengue - Remasterizado,0,126907,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],14-05-1927,0.524,0.213,6.0,-19.078,0.0,0.0803,0.986,1.47e-05,0.182,0.794,61.649,4
6He4kQ1gbGOkOSYVwNZKx6,Chapter 132.2 & Chapter 133.1 - Dolina strachu,0,139406,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],26-08-1927,0.718,0.218,5.0,-19.284,0.0,0.934,0.836,0.0,0.218,0.707,124.977,4
6HyEqKxU3WMvVlCfjUCoJl,"Carmen : Acte II - Non, tu ne m'aimes pas",0,214093,"['Orchestre Piero Coppola', 'Piero Coppola', 'Lucy Perelli', 'José De Trévi']","['37dgRh2i6zUNeHjMLCQSw9', '799pvxQvUKEev7KTJlftDB', '4LPGhFUbRKcT9IpCBh1MIk', '5G1phnkTJ23NJfLcjTKD4d']",1927,0.445,0.173,0.0,-15.597,0.0,0.1,0.986,0.0,0.283,0.207,83.079,3
6IQKb84xQSDjTh0AKpgp9B,Alles weg'n de Leut',0,171669,['Otto Reutter'],['5XnFsfUBmBQ9wGrpiMWkUW'],01-01-1927,0.72,0.128,10.0,-17.66,1.0,0.809,0.977,0.0,0.111,0.641,115.469,4
6JRoO8rsohNqFqMi0HfrQf,Chapter 18.2 & Chapter 19.1 - Sprawy Sherlocka Holmesa,0,127080,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],29-07-1927,0.715,0.244,1.0,-18.17,1.0,0.947,0.898,2.86e-06,0.179,0.797,112.019,4
6JXnUWVU3stqhgdj2iwPZx,Chapter 228.2 & Chapter 229.1 - Sprawy Sherlocka Holmesa,0,136128,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],29-07-1927,0.715,0.275,9.0,-19.775,1.0,0.944,0.904,0.0,0.138,0.669,128.66,5
6JyWHBzPycRWE73QE1EXcI,Patio Olvidado - Instrumental (Remasterizado),0,183493,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],16-08-1927,0.859,0.102,2.0,-22.799,0.0,0.162,0.996,0.922,0.111,0.826,115.855,4
6KAx79iE3QRc4F05AKcEBR,Fiesta Criolla - Remasterizado,0,173947,"['Francisco Canaro', 'Agustín Irusta']","['2maQMqxNnlRrBrS1oAsrX9', '1QzkpIrrMhBwTa1eb7o9XD']",11-09-1927,0.876,0.394,5.0,-9.912,1.0,0.144,0.992,0.195,0.11,0.82,112.406,4
6KKwNovwbqxOwW7UMhKDHV,La Clavada - Instrumental (Remasterizado),0,179520,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],04-09-1927,0.889,0.197,3.0,-12.851,1.0,0.199,0.991,0.881,0.282,0.946,117.185,4
6L95wzY7qLejIyNEdUutn8,Pensalo Bien - Instrumental (Remasterizado),0,157333,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],20-08-1927,0.803,0.292,4.0,-13.953,1.0,0.082,0.993,0.823,0.12,0.734,117.677,4
6Nbdtcow01OPiQrLSh8fuS,Tradición - Instrumental (Remasterizado),0,158813,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],16-09-1927,0.712,0.152,8.0,-15.272,0.0,0.13,0.996,0.177,0.29,0.745,122.859,4
6OYxxo7SZeVzHquRN7aU2K,Triste Visión - Remasterizado,0,146347,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],14-05-1927,0.404,0.275,4.0,-21.417,0.0,0.105,0.994,0.855,0.112,0.821,67.31,3
6OZ6cD5eVOksjK5rkQl7yK,Chapter 25.2 & Chapter 26.1 - Dolina strachu,0,137235,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],26-08-1927,0.754,0.293,9.0,-19.567,1.0,0.929,0.82,0.0,0.248,0.675,107.049,3
6Ofm6UI2o90RgIum0ly5CS,Chapter 178.2 & Chapter 179.1 - Sprawy Sherlocka Holmesa,0,159214,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],29-07-1927,0.726,0.263,1.0,-18.825,1.0,0.94,0.869,0.0,0.187,0.725,117.948,3
6OgFpbHCDqnlmUYh0G9gkN,"La Tosca : Oui, l'on me dit vénal",0,172653,"['Louis Musy', 'Georges Lauweryns', 'Orchestre Georges Lauweryns']","['4ERv9hBlW3FZK0GBiNv3xG', '6ZU5SBRO22kDZwNBypxuVp', '5Jrz3iAxLtuFc6lhVTwwEi']",1927,0.27,0.294,0.0,-14.816,0.0,0.0434,0.994,0.364,0.141,0.187,67.952,5
6PAjeD4k0wy5tO7zo1wGW7,Since My Best Gal Turned Me Down,0,184040,['Bix Beiderbecke & His Gang'],['6sxs5j3QIZqT4EBGzvkUES'],1927,0.853,0.643,5.0,-7.422,1.0,0.0519,0.991,0.928,0.409,0.964,110.084,4
6PhzbFfCmKAjtyByseK3GW,Muchachita Buena - Instrumental (Remasterizado),0,157413,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],16-08-1927,0.705,0.281,5.0,-19.941,1.0,0.0961,0.994,0.943,0.111,0.608,117.681,4
6Qp8xE9VWtLCvJ5wGBbhS0,Chapter 181.2 & Chapter 182.1 - Sprawy Sherlocka Holmesa,0,144462,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],29-07-1927,0.767,0.277,1.0,-18.285,1.0,0.937,0.872,0.0,0.244,0.729,107.316,3
6QuHYEvh4wWlKH6Pqy53Rn,El Pibe - Instrumental (Remasterizado),0,180000,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],16-08-1927,0.712,0.159,6.0,-18.507,0.0,0.057,0.995,0.954,0.116,0.584,106.92,4
6QwF5OlIFx5Ucb4EhlQ5q2,A Vucchella,1,154507,['Tito Schipa'],['3OJid9CjABtxcDoW5yQB0L'],1927,0.257,0.194,2.0,-14.903,1.0,0.0336,0.988,0.0,0.0983,0.297,90.534,4
6RwzCHb2aZMUSUakYTdYXQ,Capítulo 1.4 - Corto Viaje a Casa,0,129300,['F. Scott Fitzgerald'],['3Wu578yOx9NBcT5irSUhj1'],01-06-1927,0.683,0.201,5.0,-19.144,0.0,0.951,0.685,0.0,0.267,0.833,67.757,3
6SBFjfaVl3g3T8i1DEs7Xc,Chapter 114.2 & Chapter 115.1 - Dolina strachu,0,164946,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],26-08-1927,0.63,0.258,6.0,-19.721,1.0,0.955,0.812,0.0,0.133,0.622,170.214,5
6T3AglM3mToExEj45LHv2z,Hotel California - Live Mix,0,270512,['Marty Murray'],['3PPJWqaWM9JWXk1Dp45EQT'],1927,0.461,0.442,4.0,-10.917,0.0,0.0369,0.817,7.75e-05,0.184,0.527,152.629,4
6TlgpO7YtK8L8Y3SNdjyBi,Chapter 193.2 & Chapter 194.1 - Sprawy Sherlocka Holmesa,0,134692,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],29-07-1927,0.729,0.261,1.0,-19.075,1.0,0.93,0.896,0.0,0.185,0.824,114.557,3
6U9eqkzInMgtYvYrrrSowQ,Down Hearted Blues,0,208173,['Bessie Smith'],['5ESobCkc6JI4tIMxQttqeg'],1927,0.579,0.0852,0.0,-15.46,1.0,0.0377,0.996,0.28,0.151,0.54,82.487,4
6UW9ufxLUdfZxeqhMOTpUr,Chapter 219.2 & Chapter 220.1 - Sprawy Sherlocka Holmesa,0,125429,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],29-07-1927,0.721,0.292,1.0,-18.995,1.0,0.946,0.885,0.0,0.259,0.669,114.267,5
6VCVrCzxC9nyhe332hrvRW,Entrá Nomas - Remasterizado,0,161507,"['Francisco Canaro', 'Agustín Irusta']","['2maQMqxNnlRrBrS1oAsrX9', '1QzkpIrrMhBwTa1eb7o9XD']",04-09-1927,0.811,0.301,6.0,-6.219,0.0,0.0595,0.987,0.0294,0.233,0.816,120.602,4
6VgcZf8sKrMLAaMVhF2ucn,Noche Callada - Instrumental (Remasterizado),0,169360,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],16-08-1927,0.744,0.252,11.0,-12.849,1.0,0.179,0.986,0.0818,0.11,0.626,120.791,3
6WJnBVQ2fPMhJiATfbF4BF,Chapter 106.2 & Chapter 107.1 - Dolina strachu,0,126809,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],26-08-1927,0.696,0.266,1.0,-18.987,0.0,0.95,0.825,0.0,0.139,0.758,80.599,3
6Wy87YEmrDPxGJbCHejy5H,Chapter 134.2 & Chapter 135 & Chapter 136.1 - Dolina strachu,0,181653,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],26-08-1927,0.673,0.226,1.0,-19.069,0.0,0.944,0.841,0.0,0.143,0.687,148.502,3
6XH3KreFXUImbVYPTN0nvT,Tango in B Minor,0,145055,['Franz Fedor Alexandros'],['7aFE2T8wEVfoLNgjTtUKab'],1927,0.0682,0.448,11.0,-11.731,0.0,0.0394,0.837,0.00744,0.133,0.247,58.13,5
6XOeETxnzbFs7oAIsBePkV,Chapter 97.2 & Chapter 98.1 - Sprawy Sherlocka Holmesa,0,136637,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],29-07-1927,0.709,0.28,1.0,-19.482,1.0,0.956,0.84,0.0,0.145,0.706,131.933,1
6XkGTtyv4FPYi1QBROG023,Ben Dewberry's Final Run,1,204667,['Jimmie Rodgers'],['0Y0ZlznP6vzTS1qAm5dvTN'],1927,0.604,0.718,1.0,-3.227,1.0,0.0295,0.947,4.38e-05,0.146,0.663,140.746,4
6Y4g1pJZFM8pGaVJzK3cH3,Tomorrow,0,264853,['Paul Bridgwater'],['68DP7toVeRW33XiwZtfPR6'],1927,0.476,0.388,9.0,-9.916,0.0,0.0432,0.357,0.00102,0.144,0.463,149.897,4
6YEc2viEygEkImoEu8iflX,Chapter 235.2 & Chapter 236 & Chapter 237.1 - Sprawy Sherlocka Holmesa,0,194593,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],29-07-1927,0.71,0.309,1.0,-18.777,1.0,0.943,0.876,0.0,0.21,0.743,109.303,4
6Z928Tx7DTF41Jo5uak3K7,Gam Seni Terk Eylemez,1,160543,"['Saadettin Kaynak', 'Hafız Fahri']","['6qNamN66dknW2JU1fztE5u', '7IW5yfoe1h4t2Pi3VWE4eA']",11-05-1927,0.385,0.391,9.0,-9.831,1.0,0.0349,0.994,0.788,0.631,0.626,70.204,3
6ZD11mAvl3LrLJdKlzhM05,Chapter 196.2 & Chapter 197.1 - Sprawy Sherlocka Holmesa,0,125850,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],29-07-1927,0.739,0.287,1.0,-19.281,1.0,0.934,0.859,0.0,0.225,0.783,117.025,4
6ZfJlHN2YyarpMMl7EljBa,Chapter 133.2 & Chapter 134 & Chapter 135.1 - Sprawy Sherlocka Holmesa,0,185020,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],29-07-1927,0.703,0.253,0.0,-18.127,1.0,0.948,0.869,0.0,0.285,0.73,90.709,3
6aDfK1JORx4CxkJEabIjLH,Así Es el Mundo - Remasterizado,0,143920,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],14-05-1927,0.491,0.165,5.0,-24.162,0.0,0.106,0.996,0.882,0.104,0.759,124.761,4
6aFE99KLbIZ0IgzutBvaQE,Cuando Lloran los Zorzales - Remasterizado,0,174627,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],14-05-1927,0.58,0.186,8.0,-17.344,1.0,0.19,0.99,0.00484,0.106,0.546,133.235,3
6aHCs69IAwh3yGSTVglxDZ,Chapter 130.2 & Chapter 131.1 - Dolina strachu,0,130238,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],26-08-1927,0.633,0.205,9.0,-19.986,0.0,0.956,0.883,0.0,0.323,0.629,83.332,3
6aIbyg70bmE0XXIsSsUO0g,Sin Destino - Instrumental (Remasterizado),0,172907,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],16-08-1927,0.852,0.302,9.0,-13.617,0.0,0.0659,0.993,0.93,0.112,0.811,113.17,4
6bGGvnFZvtJwFykvkfkhWR,Nochebuena - Remasterizado,0,180347,"['Francisco Canaro', 'Agustín Irusta']","['2maQMqxNnlRrBrS1oAsrX9', '1QzkpIrrMhBwTa1eb7o9XD']",16-08-1927,0.777,0.155,9.0,-18.9,1.0,0.0686,0.995,0.618,0.141,0.831,114.039,4
6bkxchFVf2VFAq5NUczNl9,La Oveja Descarriada - Instrumental (Remasterizado),0,170013,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],17-09-1927,0.691,0.216,2.0,-12.882,0.0,0.0562,0.989,0.92,0.155,0.819,114.782,4
6c5ELUw3Ui2chkOzzIei2H,Capítulo 1.2 - Corto Viaje a Casa,0,131100,['F. Scott Fitzgerald'],['3Wu578yOx9NBcT5irSUhj1'],01-06-1927,0.714,0.195,1.0,-19.611,1.0,0.942,0.595,0.0,0.109,0.607,110.213,5
6cU2OXdz7LI75ymzpQS3cv,Chapter 30.2 & Chapter 31.1 - Dolina strachu,0,126736,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],26-08-1927,0.663,0.331,11.0,-18.991,0.0,0.95,0.762,0.0,0.189,0.67,93.399,4
6ceL8nLWBfKyg0NCtZXU2l,Martín Fierro - Remasterizado,0,164787,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],14-05-1927,0.484,0.406,6.0,-16.18,1.0,0.0923,0.981,0.000756,0.14,0.609,175.822,4
6ckABXnThHKcX8W3KVFoqr,Así Es el Mundo - Remasterizado,0,172013,"['Francisco Canaro', 'Agustín Irusta']","['2maQMqxNnlRrBrS1oAsrX9', '1QzkpIrrMhBwTa1eb7o9XD']",04-09-1927,0.725,0.25,5.0,-10.989,0.0,0.0779,0.994,0.202,0.142,0.844,114.412,4
6dc9o27uvTZJijoam4kUpP,Chapter 122.2 & Chapter 123.1 - Sprawy Sherlocka Holmesa,0,160328,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],29-07-1927,0.754,0.255,1.0,-18.28,1.0,0.944,0.914,0.0,0.169,0.789,107.535,3
6dhZoeX93AmFTnWXIdn3iX,Chapter 156.2 & Chapter 157.1 - Sprawy Sherlocka Holmesa,0,129947,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],29-07-1927,0.717,0.238,0.0,-19.982,1.0,0.933,0.896,0.0,0.0912,0.783,117.876,4
6dif3k2DFyKtzoNGo97h2c,Harlem Woogie - Live,0,171173,['Jimmy Johnson & His Orchestra'],['35tDH40VuVjuvGD5PiNCGM'],1927,0.715,0.39,5.0,-13.103,0.0,0.0782,0.835,0.286,0.146,0.774,94.66,4
6e53fJghAOsUCzsFJJylW6,Chapter 74.2 & Chapter 75.1 - Sprawy Sherlocka Holmesa,0,126632,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],29-07-1927,0.772,0.289,1.0,-18.393,1.0,0.945,0.842,0.0,0.189,0.591,113.471,5
6eCkDwVixm8K7nGbXDZ13q,Gallo Ciego - Instrumental (Remasterizado),0,180507,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],17-09-1927,0.871,0.265,5.0,-15.642,1.0,0.196,0.993,0.938,0.111,0.969,119.013,4
6eRmBPrtWmp9aI4HKd5mwG,El Poncho del Amor - Remasterizado,0,179813,"['Francisco Canaro', 'Agustín Irusta']","['2maQMqxNnlRrBrS1oAsrX9', '1QzkpIrrMhBwTa1eb7o9XD']",06-09-1927,0.576,0.125,4.0,-15.467,1.0,0.242,0.993,0.00143,0.13,0.75,218.51,4
6eU22rzpyQVdrSSzWm0xAd,Juguetona - Instrumental (Remasterizado),0,164360,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],20-08-1927,0.752,0.225,7.0,-17.684,1.0,0.0881,0.993,0.928,0.11,0.831,115.626,4
6gHhubVMgLRxiyCUbqMak4,The Twelves,0,190990,['Kokomo Arnold'],['1kSOv0QaraiHwnDs5ld2kr'],1927,0.606,0.385,9.0,-11.161,1.0,0.149,0.959,2.95e-05,0.19,0.84,102.49,4
6gWGONAZWO5W0duMcaQgTt,Sin Rumbo - Instrumental (Remasterizado),0,172307,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],17-09-1927,0.817,0.133,7.0,-12.71,1.0,0.145,0.995,0.249,0.131,0.735,113.705,4
